CDIPT,SGTA,SPEN,UNC119B,GNG11,MAFG,CSF2RB,ANXA11,BOLA2B,HNF1A,SBF1,PKN2,SP3,PCM1,ZNF768,YIPF2,LRRFIP1,EDEM3,EXD3,TAF1D,target
9.46349,7.8119,7.4048,8.25718,7.5514899999999985,8.169030000000001,10.2029,9.13273,9.08648,4.49674,6.091480000000002,6.5577,9.43836,6.31167,6.2868900000000005,5.24851,8.96529,4.96467,5.6556,9.74945,0
10.0803,6.54542,9.15189,8.57175,10.5933,6.82885,10.7829,8.93486,8.84379,3.93347,7.0213600000000005,8.44238,9.87405,7.365360000000001,5.59549,4.8884300000000005,7.1182,8.20609,5.77099,10.4582,0
252.476537668758,851.4037919839169,8290.16195319962,634.653545758511,115.11363217430001,340.672746153248,1750.39011288443,3796.9070530661797,90.8450087785256,0.0,2381.28679637281,3051.75422650362,4713.50541100415,15900.7564174378,156.745812748447,373.327565653895,19620.1080993153,1936.96732689045,140.738361971446,5338.40857957422,0
10.223,6.1748,8.183530000000001,8.27062,10.8879,6.7016,12.1111,8.7286,7.707560000000001,4.07724,6.2895699999999986,9.36034,8.71261,4.40747,5.99057,4.63102,8.1365,9.34849,5.67506,8.62538,0
10.1224,6.83205,8.92539,8.30118,9.70804,6.06665,10.0856,8.299539999999999,8.98788,4.14467,6.8364699999999985,8.45978,8.74991,5.21161,5.34616,4.66934,6.39843,9.0788,6.16368,8.38526,0
9.93643,7.6665,9.12425,9.47761,7.81872,8.6856,7.4462899999999985,8.14677,8.39128,4.46475,7.40835,8.82467,8.19465,6.98941,7.19583,5.51595,7.7504300000000015,8.20127,6.10613,10.5438,0
10.7369,6.87022,9.28014,8.38851,9.68582,6.6451600000000015,12.1818,8.71035,7.8780100000000015,4.31329,6.44257,9.74444,8.301219999999999,5.91179,6.4652,5.07123,8.85466,9.31269,5.57146,9.49763,0
10.4269,6.939589999999999,8.50312,8.60887,10.0955,6.880330000000002,11.9382,8.6387,7.95016,4.6257199999999985,6.67673,9.71958,8.49058,5.31658,5.80788,4.86974,9.12429,9.17046,5.83867,8.44464,0
10.6524,6.850060000000001,8.34733,8.03731,7.2313399999999985,7.04149,11.4519,8.932789999999997,7.33409,4.4431400000000005,6.5895899999999985,8.87504,6.34088,4.960369999999998,5.90992,5.43047,9.66677,8.33772,5.84886,8.01903,0
10.6315,6.61689,9.71534,8.44425,7.994489999999999,7.1339,12.3052,8.889380000000003,7.15355,4.45592,6.8517899999999985,9.81544,8.1907,5.79531,5.86471,4.7093099999999986,9.22519,9.09842,5.5063,9.25315,0
9.59187895314813,7.72098263037351,6.68297146648718,8.13450030631413,5.3675639341103,7.7977579945442415,9.88869182807927,9.63572382124317,9.71325096033768,6.36343255691598,6.42392888587477,6.770947599748349,8.97713358301441,8.74596967921776,6.892439397627901,5.7889017412472406,5.61372811968595,6.0846256205747,6.1150626653861915,10.295202676181999,0
10.9262,6.43794,8.04472,8.05832,9.93716,6.81733,10.371,8.155619999999999,8.13233,4.93208,7.362260000000001,10.0498,8.153780000000001,8.96499,6.11174,5.25006,7.47738,7.962089999999999,5.50555,10.1868,0
10.1704,6.77278,8.53658,8.39645,11.6702,6.1757,9.12924,7.97305,8.81465,4.06325,6.35123,8.166260000000001,8.89715,5.5193400000000015,5.73975,4.70953,6.29135,9.68086,5.75712,9.1795,0
8.25803,6.30612,8.68615,8.89208,9.85472,6.00001,9.83483,8.04542,8.63317,4.22433,9.45279,8.60727,8.711969999999999,6.0103800000000005,6.0673900000000005,4.0357699999999985,6.94924,8.0924,5.791930000000002,10.6568,0
10.6630607256605,7.64381179017887,7.946829397697001,8.43550701924109,9.2150361197315,6.983066079418499,9.788667362056481,11.2055437283308,9.30211012623967,6.38372202780645,8.09148204968588,8.01494930079015,9.12231313149451,8.81094404765528,6.9070803875410585,5.84125631685199,7.711358487435429,5.46061047950989,6.577416336416639,9.36999416765236,0
10.5753,6.74649,9.73398,7.292489999999999,8.52369,6.8006199999999986,10.6734,8.66325,8.327739999999999,3.78566,7.0517,9.54564,7.37835,5.67805,6.1738,4.29469,8.90062,8.66468,6.11336,9.49227,0
10.2364,7.12258,7.47173,7.800089999999999,12.2988,6.48477,9.90028,7.49218,9.1958,4.80485,6.32465,7.123660000000001,8.55866,4.96275,5.97923,4.951980000000002,8.77781,8.33718,5.9165,8.44742,0
7.8961,6.70592,8.18103,8.5426,8.98517,6.594530000000002,10.4026,8.151760000000001,8.53731,4.77918,9.6374,9.17887,8.86443,6.32055,6.33481,4.76636,7.15676,8.07427,5.56829,10.79,0
10.2916,6.8319100000000015,8.74372,8.59115,8.31878,7.012339999999999,10.4757,8.82887,9.30552,4.14428,7.1307,8.45917,9.47678,7.46472,5.75062,4.37662,7.57141,8.286589999999999,6.09435,10.2137,0
10.8565,6.53567,8.15645,8.3008,7.4679600000000015,6.8883,11.1879,8.60069,7.15445,4.34379,6.54249,9.18925,7.11112,5.1310400000000005,5.8411800000000005,5.28304,9.41656,8.92469,5.99184,7.79445,0
9.41458,6.30251,7.641310000000002,7.5323699999999985,12.8732,6.19796,9.03246,7.51807,9.30977,3.29708,6.66147,6.63363,9.26834,4.02604,5.0804300000000016,4.22766,7.68197,9.67332,4.81309,9.44651,1
8.24567,6.47261,8.73386,9.09134,10.1771,6.8693,9.93969,9.03375,8.89898,3.89092,10.0694,9.53362,9.48745,5.66357,5.44069,4.9466800000000015,7.06756,7.34888,5.75013,11.1308,0
10.4183454739711,7.612654911203308,7.191928070921861,7.79018378719852,4.66587662066939,7.78961073047898,8.10705068221456,10.7372394515526,8.995540549776711,6.455217966303262,8.19810599096633,7.12981351510567,8.831798326293619,8.64572895018055,6.69344092515796,5.5532383057678,7.8974053667465185,5.43763901035192,6.42008068030777,10.3042743751669,0
10.187988346179099,8.011135933783981,7.4834044154951505,8.05341634193762,6.822886331186039,7.11579099254744,9.303887091141199,11.1731454034932,9.50882296737845,6.97361359585124,7.95372943762185,8.03118535202392,8.36342493013325,8.19869253858457,6.56771659563559,5.79770169863265,7.65648732719597,5.62826265205948,6.69813701283445,9.24991686772743,0
10.1232,7.58857,7.86141,8.56386,8.178360000000001,8.18304,9.15921,8.43309,9.54962,4.2472400000000015,6.75702,7.99248,9.34397,6.45817,6.92599,5.9455300000000015,5.34673,8.12476,6.42157,8.80414,0
10.2351,7.0601,7.30255,8.23736,12.3243,7.29505,9.8655,7.690819999999999,8.743260000000001,4.2575699999999985,6.52928,7.4218,8.72994,4.63045,5.31543,4.40294,8.40028,8.48144,6.0182699999999985,8.94174,0
10.093,6.67922,8.75571,8.999830000000003,10.1926,6.59815,9.79627,8.60009,9.2652,3.8936,6.99688,8.14915,9.56603,7.24126,5.20031,4.72588,6.63594,8.832510000000003,5.83064,10.2812,0
312.54525615702596,659.499224217637,10045.5362006704,710.647516392037,614.439678397655,556.487774825325,1782.21785217001,2381.5738327592003,43.668281658976404,8.37808192278534,2249.67115666267,4306.70072044654,4969.7109886648495,13493.2711781133,137.771396683742,242.897440867241,19777.035031243402,3039.38283681839,108.193205845795,4642.9353917279695,0
10.1726,6.7239,9.21405,8.797789999999997,8.3481,6.57074,9.87685,9.01911,8.9427,4.05684,7.6996699999999985,8.675189999999999,9.62637,7.53482,5.69193,4.6973,8.06605,8.43233,5.77969,10.6131,0
9.69319,7.044789999999999,8.9436,8.07302,12.6151,5.66467,9.67502,7.67646,8.8719,3.92588,6.759060000000002,8.696860000000001,8.99417,5.61625,5.96882,4.52623,7.40297,9.01118,5.72265,9.24913,0
10.5577,6.70414,8.0013,7.95753,12.1261,6.881989999999999,10.2512,7.661389999999999,8.8654,4.48157,6.1512699999999985,7.47658,8.95354,4.86188,6.07721,5.10702,8.45284,8.4117,6.07183,8.85042,0
9.90543,7.24004,7.98947,8.39292,11.5744,7.74103,10.0147,8.21946,9.50833,4.24575,8.195739999999999,8.34482,9.61808,5.60428,6.07016,5.08303,8.14584,7.5392100000000015,6.08036,9.60572,0
2543.7371112926103,978.116617154944,5887.890699060229,1000.75793707126,615.228127341387,1110.4318400111501,25728.6893033188,9410.800156764959,260.70708709297,5.292840640514309,5644.8107445747,1911.14811639998,5598.993284048411,3987.80272323175,330.10774883346903,413.63973775620696,13905.8287925926,2445.83229960566,211.16352437606997,2207.22987974495,0
9.94337,7.11957,9.27702,8.08281,8.29663,8.236889999999999,9.18509,8.3914,9.70502,3.81794,7.37869,8.68673,9.17387,7.418539999999999,6.5306,5.4837,8.21336,8.04542,6.1656900000000014,10.1036,0
7.513339999999999,6.43874,8.84676,9.10845,10.2415,7.15645,10.9646,9.12689,7.80393,4.4012699999999985,9.70536,9.78924,8.97135,5.9427400000000015,5.36711,3.76833,7.6280899999999985,7.811889999999999,5.50716,10.5548,0
10.0722,6.7439300000000015,8.66675,8.76735,9.53762,6.855389999999999,9.59917,8.73135,8.90622,4.3490400000000005,7.16617,8.35702,9.52629,7.16144,5.72087,4.6325400000000005,7.32788,8.46316,6.02809,10.1528,0
10.6504,5.96748,9.34931,8.45467,8.61537,6.62918,11.965,8.76865,8.15462,4.00092,6.71404,9.85316,8.05238,5.0536900000000005,6.07845,5.10543,8.96848,9.381,5.69271,9.8142,0
10.4646,6.95097,8.77693,7.98366,9.04472,7.1048800000000005,11.2791,8.273769999999999,7.63209,4.29044,6.91759,9.58014,7.49723,5.12102,6.24681,4.96673,8.87298,9.078,5.74215,9.01533,0
7.4020100000000015,6.10349,8.584769999999999,8.97172,10.8073,6.4062,10.1944,9.15804,7.726189999999999,4.05039,9.60145,10.0954,9.20246,5.95806,5.79766,4.52141,7.8158699999999985,8.01186,5.21522,10.8127,0
10.4266753139172,7.376953978516131,6.44901996963001,6.80145368879468,6.76701473728811,7.735796998652459,11.7491140882655,11.156491224435301,7.83735714135855,6.59626899861442,7.248826554850839,8.127653813309669,7.5890033077257,7.246911974522709,6.32479756295185,5.46018944206491,9.20936018171522,6.44634690424212,6.4851587212591895,8.5734606068495,0
10.729,6.7010000000000005,9.68763,7.81452,7.78684,7.01595,11.3723,8.84114,7.337569999999999,3.96933,7.15372,9.59613,7.46404,4.89905,5.84479,5.22725,9.12174,9.11339,5.91049,9.5263,0
9.68915,7.3889999999999985,8.02336,8.88456,8.07005,8.157739999999999,9.15467,8.29133,9.2149,4.02201,6.958189999999999,7.700839999999999,10.5126,6.4878,6.72622,6.29298,5.60352,5.6756199999999986,5.84997,8.80061,0
9.683750754058758,7.6402872974595715,7.55303705055285,7.91212151337617,6.15583908666258,8.16385960106193,9.195012286710053,10.3832541666536,9.29748568429666,6.627200499805441,7.31180107077312,7.81984973982399,8.05608680173245,8.531460689561401,6.51803336264395,5.52897623186187,8.31289542490038,6.141033033202269,6.229271999905468,9.07277375602625,0
9.65881,6.63794,6.98307,7.37888,12.7515,6.0098400000000005,9.48917,7.85733,8.99952,3.64027,5.72016,6.39119,9.37624,4.51598,5.40738,4.48493,7.358110000000001,8.94275,5.23154,9.15628,1
10.3004310358933,7.82261784727927,6.862384936086321,8.08969539524402,7.12190826691633,7.96592921495659,9.13968422559303,10.843052169373696,9.111829507241607,7.05865608139542,7.23917467042933,7.24026348228976,7.5864634181491395,8.12184962933515,6.60361542132949,5.46745204670738,7.83163413649624,6.29838306599638,7.031096818080001,9.545536604033108,0
10.0986,6.86204,8.839189999999997,8.91055,10.353,6.58565,10.0693,8.73588,9.30394,3.84321,7.108219999999998,8.22757,9.82589,7.035889999999998,5.581,5.04179,6.74403,8.43085,5.88264,10.0471,0
9.63454,6.28474,7.716839999999999,7.62427,11.9585,5.16369,9.45332,7.66148,8.918439999999997,3.36417,6.3501699999999985,6.796010000000001,9.27135,4.96915,5.06545,3.95063,7.5918899999999985,8.929680000000003,5.2,8.71539,1
10.1089,6.57742,9.9341,7.88428,8.1428,5.80599,9.28912,8.86754,8.45256,4.18023,6.66947,9.5701,8.24417,5.21206,5.8463400000000005,4.80032,8.27508,9.26808,5.74365,9.51769,0
10.4527051544789,7.1706162125546085,6.97222013509866,7.4752616288185,6.356029671094119,7.96140557659321,11.933650026951199,11.2184778789126,7.33197931360199,6.545355557365121,6.97765693929686,8.09939840265054,8.31202899922058,7.138565623665,6.2116734173298,5.187291224255951,9.736005767666802,6.91992185901454,6.50302594874116,8.40879433189866,0
10.3292,6.57137,7.8118,8.60465,12.2738,6.888660000000002,9.34404,7.932889999999999,9.42472,4.01409,6.29528,6.18839,9.06194,5.0152800000000015,5.5077300000000005,4.15419,7.75208,8.569939999999999,5.47168,8.59581,1
9.92611913855108,8.1139599916492,6.358096430240389,8.008926172536,6.342277374464481,8.02125279353367,9.19615347208095,10.9438695218937,9.04863505318136,7.00470603894385,7.95354211691304,7.3764572316975485,7.95330349009783,7.26021477364292,6.930167470288639,5.60193237169764,6.793858027452449,5.44078361780926,6.37393801542279,9.05634935392825,0
9.86627,6.88513,5.60417,8.03208,12.5513,6.55013,10.3472,7.58448,9.17478,3.90695,6.13235,5.0751800000000005,10.4512,5.41973,6.3025,4.29212,6.99643,8.3237,5.77021,7.9901,0
9.95036,6.67675,7.56577,8.1515,12.1267,5.1723300000000005,8.76709,7.77618,9.19483,3.54335,7.14417,6.9519199999999985,9.33999,4.79944,5.52799,4.4272800000000005,6.684660000000001,8.910110000000003,5.25976,8.7832,1
10.2404,6.81479,8.56552,8.38505,8.952739999999997,7.05929,10.7468,8.684569999999999,9.05126,4.181,7.07905,8.5197,9.64037,6.69607,5.7614,4.95578,7.64352,8.20368,5.83956,9.8399,0
10.6567,6.663939999999998,8.648480000000001,8.610289999999999,8.24779,6.78932,11.6934,8.843869999999997,6.94075,4.35654,6.66722,9.20816,7.46168,4.73611,6.16461,5.30774,9.09033,9.04165,5.71077,8.22536,0
10.21,7.06933,9.03862,8.249460000000001,10.4486,6.7784,9.99661,9.20708,9.16078,4.45364,7.08495,8.954939999999997,9.71791,7.1755,5.70016,4.4435400000000005,8.73057,7.57227,6.21547,10.5793,0
8.0024,5.92695,7.93463,8.5948,9.36138,6.939030000000002,10.0522,9.64351,8.45175,4.69112,9.41831,8.54204,8.83667,5.62781,5.3482,4.1357599999999985,7.049930000000002,7.93014,5.88591,10.7742,0
9.53072,6.41844,8.512319999999999,7.68182,10.3792,7.55474,11.3294,8.65837,7.43572,4.14322,5.88223,10.1951,10.0567,5.60826,5.02604,4.34049,9.44394,8.298060000000001,5.76676,9.19985,0
9.55593,6.56392,5.91912,7.67564,12.7772,6.44963,9.99561,7.40177,9.06226,3.75942,6.05319,5.5925400000000005,9.88639,4.43008,5.61854,3.88192,6.936660000000002,8.75226,5.0278,7.7043,1
10.5415,6.709410000000001,8.25902,8.49019,10.1594,6.5765,12.0456,8.67055,8.274230000000001,4.21981,6.2207300000000005,9.58089,8.80734,4.59847,5.47236,5.05809,8.36642,9.59095,5.61679,8.93069,0
10.0439,7.40354,8.96969,8.75429,8.59522,8.110619999999999,9.36553,7.927939999999999,9.35422,3.76482,6.91955,8.76406,9.05845,6.53885,6.728389999999999,5.37385,9.16546,7.73043,6.0657,9.51181,0
9.77864,6.822030000000002,9.29244,7.53856,12.2983,6.4031400000000005,9.65466,8.16723,8.86032,3.67439,6.78625,8.86293,9.99883,4.63223,5.18965,4.44355,6.93752,9.29122,5.49289,8.94002,1
10.1959,6.707389999999998,9.10498,8.38654,10.1708,6.707999999999998,10.402,8.79782,8.74108,4.24737,6.9820600000000015,8.36828,9.70099,7.4222199999999985,5.38806,4.66714,6.92392,8.33077,5.68204,10.0732,0
10.5297,6.8017699999999985,8.28359,8.33558,9.99012,6.64467,11.5388,8.24245,8.60304,4.13937,6.170719999999998,9.86104,8.83563,4.58133,5.68731,4.88309,9.12742,9.34807,5.79805,8.74951,0
1229.25316277751,1884.14628499404,7921.63792851024,1633.08709226448,147.834224127011,7639.359136608259,9876.572490048991,9821.7955395086,244.53031983111697,1.66844136305368,4582.09642743845,2345.55589558179,12703.7967892529,5094.49049672309,414.034987135798,853.6241550526711,8335.32074944417,1107.40512776648,223.24944613947102,3448.527295458821,0
10.1085,6.27047,6.86609,7.83362,9.79381,6.27891,9.94988,8.25654,8.14129,4.17782,6.9328699999999985,7.25023,8.85565,4.67201,5.68915,4.43929,7.32325,7.567639999999999,6.19257,9.31474,0
10.1173,6.6052300000000015,8.334389999999999,8.89605,11.1122,6.66136,10.1059,8.39798,9.16326,4.17074,6.9957,8.02369,9.25456,7.019419999999998,5.5682800000000015,4.88455,6.819089999999999,8.198030000000001,5.69315,9.92272,0
10.2074,6.82545,8.99199,8.26487,10.0388,6.52751,10.3277,8.10454,8.83,3.65196,7.05572,8.5273,8.62759,5.26352,5.37437,4.67715,6.33172,9.07327,6.26892,8.73574,0
7.79063,6.04124,8.43004,8.49452,10.1441,6.6048800000000005,10.253,8.45002,8.338569999999999,4.4870199999999985,9.40568,9.32428,8.90595,5.99288,5.73128,4.95573,7.40008,8.18169,5.4273099999999985,10.0586,0
10.4702,6.48493,9.59341,8.4701,10.2286,6.3265400000000005,12.0016,8.856710000000003,8.14989,4.01463,6.2392699999999985,10.0881,8.64734,5.11824,5.55544,4.68686,7.93796,9.41253,6.0027,8.78626,0
8.9459,7.04471,8.03013,7.749519999999999,6.561560000000001,6.31839,9.26823,8.26269,8.13221,4.65651,5.83934,6.932060000000001,9.59937,5.59697,6.3866,4.9490300000000005,6.57305,6.07463,6.212999999999999,7.19958,0
2262.35198841105,1483.36338194428,6031.15386113919,959.7803258753993,2600.09067069769,869.7356554947729,4061.09386603328,7433.146535627091,272.16755665863496,4.5012468037594,8561.93502424662,1306.35240279009,2813.1758001617,5075.5261321088,612.929363526297,564.468243280311,7550.423578735641,2464.22167302469,802.056867133571,3260.77120802364,0
10.6568,6.624810000000001,8.47418,8.44003,10.4386,6.8280699999999985,12.1161,8.71522,7.50303,4.26918,5.73142,9.95503,8.60092,5.35501,5.74869,5.52107,7.768639999999999,9.001,5.76891,8.33981,0
2296.7592166729896,1174.67501731845,6026.64372592448,1299.64017984091,668.583863401137,949.0974143545579,7883.23682841746,6457.3498574078185,358.137362886172,7.521691406764539,7461.016767336941,1502.4731660554598,4282.52543798517,3949.39247176288,376.503794405494,569.655063416673,9044.63674634257,2099.1643680798893,328.777798274411,2473.7447262985697,0
10.035,6.56884,5.80923,8.5583,11.7687,5.64418,9.2687,8.05322,9.36334,3.97231,6.10497,6.34849,9.84051,4.71454,5.60009,4.47362,7.7393399999999986,8.7284,5.2394,8.10718,1
10.1657,6.70332,8.762960000000001,8.67492,10.1076,6.3525800000000014,9.93065,8.526480000000001,9.12295,4.01167,6.93325,8.288210000000001,9.50887,6.8224800000000005,5.78376,4.43262,6.58373,8.60133,5.86406,10.0378,0
10.7324088667894,7.104089518139241,6.424797940089411,7.95658926010463,8.05870176840815,7.8634780380797,11.955795673974901,11.3583914231771,8.57453327831141,6.35406073936741,6.523038308385121,7.27306905475021,9.24423088038969,8.11552332548816,6.203604069458129,5.28633377732764,9.39318130217263,6.22559615611513,6.25591507897195,9.5316492905372,0
10.0198,7.49661,8.061069999999999,8.48547,11.8686,7.580319999999999,9.98781,8.3922,8.88465,4.22878,8.036719999999999,7.4563,9.46024,6.04333,6.4424,4.93452,7.9014,7.55498,6.14159,9.50338,0
9.87345,6.657710000000002,5.57638,8.2874,12.9262,6.52261,10.2157,8.00481,8.74222,3.82444,6.00588,5.46649,9.0808,5.04424,5.8205800000000005,4.38275,7.224289999999999,8.992389999999997,5.60455,7.86068,1
2446.96857660405,1149.39648539464,5611.6982895455285,1321.75717034344,545.724164671,848.283048125592,3778.3531308917895,6945.003462288039,273.483969198531,4.1164670247635,9000.9243413634,1812.0998526931894,5125.5526219647,3437.27265393906,419.800448882081,540.479849358084,6669.65387589687,2647.13653074034,502.920674244853,3217.44186857477,0
10.6186,6.7500300000000015,8.01549,8.34633,7.73204,6.9671,10.9083,9.15537,6.91423,4.255,6.58517,8.65933,6.22595,4.92994,6.34989,5.39141,9.60236,7.82662,6.13595,7.939589999999999,0
10.0771,6.26433,7.59857,8.02405,10.5717,6.9249399999999985,11.06,8.01866,8.613539999999999,4.19969,6.0395900000000005,8.5159,8.887039999999997,5.36015,5.41271,4.71036,9.44292,8.541830000000001,5.41716,9.06492,0
9.97138,6.6608100000000015,8.48203,7.757560000000002,8.0733,6.83265,10.8181,7.96208,8.37,4.0037699999999985,6.8,8.813419999999997,8.76272,5.27756,4.95938,4.60608,9.01817,9.39883,5.79745,9.66269,0
10.7223,6.901039999999999,9.75511,8.117560000000001,8.464160000000001,6.48848,11.1323,8.60474,8.50403,4.29432,6.976560000000001,9.65123,8.0738,5.5191,6.0074,5.46939,8.75641,9.10668,5.81465,9.60283,0
10.4288153575299,8.10252834499174,6.12894325142744,8.02185850935829,7.40304010847124,7.73890435988153,9.41998544557539,11.0203111026332,8.62577770089152,6.76668396681167,8.07108155946884,7.1631870273102916,8.37852674210067,8.34351496256218,6.82956254338297,5.53274827369939,6.7164328910189415,5.78985815598518,6.37898066761688,8.99869528534537,0
10.3507,6.928939999999999,7.17288,8.11589,10.4019,6.54234,10.4513,8.42463,8.648439999999999,3.87468,6.794969999999998,7.57775,8.91042,5.4408699999999985,5.1273800000000005,4.7396,9.34909,8.45169,5.47423,9.12792,0
10.2641,7.97648,9.32491,10.1505,7.183160000000001,8.82351,8.017710000000001,8.38373,8.71107,4.32915,7.61455,8.99643,8.27774,4.91826,6.9471,5.24111,7.50219,8.29387,6.00619,10.8335,0
10.1002,6.68156,8.37031,8.60455,11.3068,6.88317,10.6756,8.71025,8.87849,3.96242,6.99966,8.38215,9.67435,7.16018,5.54319,4.53025,7.6675,8.28347,5.79839,10.1716,0
10.2577,6.54132,8.77557,8.15807,10.3551,6.8955199999999985,11.1132,8.57126,8.88538,4.16491,6.77384,8.15682,9.54805,6.4968900000000005,5.4471300000000005,4.4392,6.59237,8.58273,5.9741,9.54607,0
7.498369999999999,5.64562,8.76914,9.39918,8.25434,7.1486800000000015,10.1296,8.6575,8.00845,3.94671,10.9021,10.0753,8.86244,5.72626,6.02471,4.96481,7.276910000000001,8.09167,5.47696,11.0299,0
1687.3115282030499,1059.54887788115,6464.593049144929,1064.83783994139,1156.9346457659801,922.787913334108,5689.35041957178,4850.92199555037,132.16530208767298,5.239867328444388,6507.07163654029,2035.71662562364,4331.2448470567215,5034.3442505352505,380.995033217768,400.933858974058,9841.03766045943,3076.63564624539,362.250335365261,2985.21969902211,0
10.093,7.54666,9.9708,10.0111,7.721310000000001,8.45341,8.092130000000001,8.498439999999999,7.9504899999999985,4.28809,7.00881,8.560210000000001,8.2171,6.0984300000000005,6.79277,4.48198,6.02568,7.127210000000002,5.61851,10.5837,0
333.069644316893,570.863638117837,11356.525538768301,919.6661485232672,397.19690749747804,870.999484744839,2229.48149294511,3018.7204742630897,118.397597848633,15.4080871511425,1624.7245634795402,4958.49378072498,5638.81942084554,12425.0727580144,133.546308867262,213.276515337296,17148.2507200765,2502.069028603,72.719516499883,4709.6121261125,0
9.75673,6.74267,7.1455,8.11168,11.3848,5.99409,9.54537,7.93881,8.714789999999999,4.08333,6.1475300000000015,6.39354,9.93933,5.18339,5.96226,4.17582,7.28689,8.748,5.60034,8.95331,1
10.2181,6.24528,9.00733,8.34903,8.62004,6.49896,11.4239,8.47615,8.555760000000001,4.4084,7.01947,9.7448,8.31548,5.65292,5.36271,4.3080300000000005,8.51244,9.74927,5.38237,10.2779,0
9.77319,6.6931,8.94843,7.8124600000000015,10.8266,6.44281,10.1931,8.30931,8.011439999999999,4.19677,7.0812300000000015,8.772730000000001,7.90687,6.03777,5.7035,4.79954,9.048,8.85851,5.85144,9.46293,0
10.5387,6.96956,8.19466,8.62926,10.5943,6.56629,11.8371,8.420110000000001,8.30606,4.248469999999998,6.15436,9.34497,8.89672,5.14652,5.40445,5.1489400000000005,8.00036,9.41468,5.22342,8.79654,0
9.74043,6.3956300000000015,7.34592,7.739719999999998,11.4248,5.87412,9.42657,7.77638,9.18634,3.4657,6.78561,7.14892,9.60991,4.76539,5.47906,4.643669999999998,6.79103,9.05442,5.11422,8.56776,1
9.85445,6.6416,5.60668,8.37602,12.0445,5.9347900000000005,9.57179,7.65255,9.20991,3.87414,6.41819,5.08741,9.68006,4.5754,5.83574,4.03143,7.392239999999998,9.12383,5.54375,7.82898,1
